,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
2783,GP,અરે આ તો આપણો ગુજરાતી ભાઈબંધ નીકળ્યો મને તો આજે જ ખબર પડી વાહ ગુજરાતી છોકરા વાહ જય ગુજરાતી,અરે આ તો આપણો ગુજરાતી ભાઈબંધ નીકળ્યો મને તો આજે જ ખબર પડી વાહ ગુજરાતી છોકરા વાહ જય ગુજરાતી,અરે આ તો આપણો ગુજરાતી ભાઈબંધ નીકળ્યો મને તો આજે જ ખબર પડી વાહ ગુજરાતી છોકરા વાહ જય ગુજરાતી,90,90,90,"['અરે', 'આ', 'તો', 'આપણો', 'ગુજરાતી', 'ભાઈબંધ', 'નીકળ્યો', 'મને', 'તો', 'આજે', 'જ', 'ખબર', 'પડી', 'વાહ', 'ગુજરાતી', 'છોકરા', 'વાહ', 'જય', 'ગુજરાતી']"
2791,GP,મજા આવી ગઈ મહેશભાઈ ગુજરાતીમાં,મજા આવી ગઈ મહેશભાઈ ગુજરાતીમાં,મજા આવી ગઈ મહેશભાઈ ગુજરાતીમાં,29,29,29,"['મજા', 'આવી', 'ગઈ', 'મહેશભાઈ', 'ગુજરાતીમાં']"
2798,GP,અમે ગુજરાતી લેરી લાલા,અમે ગુજરાતી લેરી લાલા,અમે ગુજરાતી લેરી લાલા,21,21,21,"['અમે', 'ગુજરાતી', 'લેરી', 'લાલા']"
2799,GP,સુપર ગુજરાતી speech by H r,સુપર ગુજરાતી speech by H r,સુપર ગુજરાતી    ,26,26,16,"['સુપર', 'ગુજરાતી', '']"
2800,GP,"તારી આંખ નો અફીણી 
 તારા બોલ નો બંધાણી 
 તારી રૂપ ની પુનમ નો પાગલ એકલો","તારી આંખ નો અફીણી 
 તારા બોલ નો બંધાણી 
 તારી રૂપ ની પુનમ નો પાગલ એકલો","તારી આંખ નો અફીણી 
 તારા બોલ નો બંધાણી 
 તારી રૂપ ની પુનમ નો પાગલ એકલો",70,70,70,"['તારી', 'આંખ', 'નો', 'અફીણી', 'તારા', 'બોલ', 'નો', 'બંધાણી', 'તારી', 'રૂપ', 'ની', 'પુનમ', 'નો', 'પાગલ', 'એકલો']"
2804,GP,કાઠિયાવાડી ભુરો હા મોજ હા,કાઠિયાવાડી ભુરો હા મોજ હા,કાઠિયાવાડી ભુરો હા મોજ હા,25,25,25,"['કાઠિયાવાડી', 'ભુરો', 'હા', 'મોજ', 'હા']"
2808,GP,"મેડમ,હિમેશ ભાઈ ને બેસવા ખૂરશી આપવી જોઈએ,",મેડમહિમેશ ભાઈ ને બેસવા ખૂરશી આપવી જોઈએ,મેડમહિમેશ ભાઈ ને બેસવા ખૂરશી આપવી જોઈએ,40,38,38,"['મેડમહિમેશ', 'ભાઈ', 'ને', 'બેસવા', 'ખૂરશી', 'આપવી', 'જોઈએ']"
2809,GP,"વાહ ,હિમેશ સર તમે ગુજરાતી છો એજ અમારા માટે ગર્વ ની વાત છે,જય જલારામ",વાહ હિમેશ સર તમે ગુજરાતી છો એજ અમારા માટે ગર્વ ની વાત છેજય જલારામ,વાહ હિમેશ સર તમે ગુજરાતી છો એજ અમારા માટે ગર્વ ની વાત છેજય જલારામ,67,65,65,"['વાહ', 'હિમેશ', 'સર', 'તમે', 'ગુજરાતી', 'છો', 'એજ', 'અમારા', 'માટે', 'ગર્વ', 'ની', 'વાત', 'છેજય', 'જલારામ']"
2811,GP,વા મારો ગુજરાતી .જય ગરવી ગુજરાત ....જય હિન્દ …,વા મારો ગુજરાતી જય ગરવી ગુજરાત જય હિન્દ …,વા મારો ગુજરાતી જય ગરવી ગુજરાત જય હિન્દ ,46,41,40,"['વા', 'મારો', 'ગુજરાતી', 'જય', 'ગરવી', 'ગુજરાત', 'જય', 'હિન્દ', '']"
2821,GP,વાહ આપડો ગુજરાતી હિમેશ રેશમિયા,વાહ આપડો ગુજરાતી હિમેશ રેશમિયા,વાહ આપડો ગુજરાતી હિમેશ રેશમિયા,30,30,30,"['વાહ', 'આપડો', 'ગુજરાતી', 'હિમેશ', 'રેશમિયા']"
2823,GP,હા મારા ગુજરાતી હા,હા મારા ગુજરાતી હા,હા મારા ગુજરાતી હા,18,18,18,"['હા', 'મારા', 'ગુજરાતી', 'હા']"
2827,GP,"ગુજરાતી આવડે એમ આજે ખબર પડી,",ગુજરાતી આવડે એમ આજે ખબર પડી,ગુજરાતી આવડે એમ આજે ખબર પડી,28,27,27,"['ગુજરાતી', 'આવડે', 'એમ', 'આજે', 'ખબર', 'પડી']"
2833,GP,"""ગાયન"" શબ્દ તો ખાલી પાક્કો ગુજરાતી જ બોલી શકે... વટ થી અને મોજ થી ગુજરાતી",ગાયન શબ્દ તો ખાલી પાક્કો ગુજરાતી જ બોલી શકે વટ થી અને મોજ થી ગુજરાતી,ગાયન શબ્દ તો ખાલી પાક્કો ગુજરાતી જ બોલી શકે વટ થી અને મોજ થી ગુજરાતી,73,68,68,"['ગાયન', 'શબ્દ', 'તો', 'ખાલી', 'પાક્કો', 'ગુજરાતી', 'જ', 'બોલી', 'શકે', 'વટ', 'થી', 'અને', 'મોજ', 'થી', 'ગુજરાતી']"
2839,GP,"અરે ભાઈ...!!! મેં હીંમૅશ રેશમિયા ને ગુજરાતી માં વાત કરતા જોતો જ રહી ગયો. 😍😜 
 પહેલીવાર... જોયું. 😘😉","અરે ભાઈ મેં હીંમૅશ રેશમિયા ને ગુજરાતી માં વાત કરતા જોતો જ રહી ગયો 😍😜 
 પહેલીવાર જોયું 😘😉","અરે ભાઈ મેં હીંમૅશ રેશમિયા ને ગુજરાતી માં વાત કરતા જોતો જ રહી ગયો  
 પહેલીવાર જોયું ",99,88,84,"['અરે', 'ભાઈ', 'મેં', 'હીંમૅશ', 'રેશમિયા', 'ને', 'ગુજરાતી', 'માં', 'વાત', 'કરતા', 'જોતો', 'જ', 'રહી', 'ગયો', 'પહેલીવાર', 'જોયું', '']"
2842,GP,"જ્યાં વસે એક ગુજરાતી.. 
 ત્યાં સદા કાળ ગુજરાત 
 જય જય ગરવી ગુજરાત","જ્યાં વસે એક ગુજરાતી 
 ત્યાં સદા કાળ ગુજરાત 
 જય જય ગરવી ગુજરાત","જ્યાં વસે એક ગુજરાતી 
 ત્યાં સદા કાળ ગુજરાત 
 જય જય ગરવી ગુજરાત",65,63,63,"['જ્યાં', 'વસે', 'એક', 'ગુજરાતી', 'ત્યાં', 'સદા', 'કાળ', 'ગુજરાત', 'જય', 'જય', 'ગરવી', 'ગુજરાત']"
2844,GP,ગુજરાતી નંબર વન છે ભાઈ,ગુજરાતી નંબર વન છે ભાઈ,ગુજરાતી નંબર વન છે ભાઈ,22,22,22,"['ગુજરાતી', 'નંબર', 'વન', 'છે', 'ભાઈ']"
2863,GP,યારરર હુ હીમેસ ને ગુજરાતી બોલતા હુ તો ખાડા મા પડી ગયો😳😳👌👌👌💯💯💯,યારરર હુ હીમેસ ને ગુજરાતી બોલતા હુ તો ખાડા મા પડી ગયો😳😳👌👌👌💯💯💯,યારરર હુ હીમેસ ને ગુજરાતી બોલતા હુ તો ખાડા મા પડી ગયો😳😳💯💯💯,61,61,58,"['યારરર', 'હુ', 'હીમેસ', 'ને', 'ગુજરાતી', 'બોલતા', 'હુ', 'તો', 'ખાડા', 'મા', 'પડી', 'ગયો😳😳💯💯💯']"
2870,GP,સુ વાત સે હિમેશ સર ને ગુજરાતી આવડે છે  મને બહુ ગમ્યું,સુ વાત સે હિમેશ સર ને ગુજરાતી આવડે છે  મને બહુ ગમ્યું,સુ વાત સે હિમેશ સર ને ગુજરાતી આવડે છે  મને બહુ ગમ્યું,53,53,53,"['સુ', 'વાત', 'સે', 'હિમેશ', 'સર', 'ને', 'ગુજરાતી', 'આવડે', 'છે', 'મને', 'બહુ', 'ગમ્યું']"
2871,GP,ગુજ્જુ   છે   પણ  બહુ   અભિમાની  હોય  તેવું  લાગે  છે....,ગુજ્જુ   છે   પણ  બહુ   અભિમાની  હોય  તેવું  લાગે  છે,ગુજ્જુ   છે   પણ  બહુ   અભિમાની  હોય  તેવું  લાગે  છે,57,53,53,"['ગુજ્જુ', 'છે', 'પણ', 'બહુ', 'અભિમાની', 'હોય', 'તેવું', 'લાગે', 'છે']"
2872,GP,ખુબ સરસ હિમેશભાઈ રેશમિયા,ખુબ સરસ હિમેશભાઈ રેશમિયા,ખુબ સરસ હિમેશભાઈ રેશમિયા,24,24,24,"['ખુબ', 'સરસ', 'હિમેશભાઈ', 'રેશમિયા']"
2906,GP,છોકરો ગુજરાતી માં બોલ્યો તો સારો લાગે છે ભાઈઓ.,છોકરો ગુજરાતી માં બોલ્યો તો સારો લાગે છે ભાઈઓ,છોકરો ગુજરાતી માં બોલ્યો તો સારો લાગે છે ભાઈઓ,46,45,45,"['છોકરો', 'ગુજરાતી', 'માં', 'બોલ્યો', 'તો', 'સારો', 'લાગે', 'છે', 'ભાઈઓ']"
2907,GP,"જે લોકોને ખ્યાલ નહોતો કે હિમેશ રેશમીયા ગુજરાતી છે ,તેમને જણાવવાનું કે જ્હોન અબ્રાહમ, જેકી શ્રોફ, નીલ નીતિન મુકેશ વગેરે ગુજરાતી ફેમિલીમાંથી આવે છે.",જે લોકોને ખ્યાલ નહોતો કે હિમેશ રેશમીયા ગુજરાતી છે તેમને જણાવવાનું કે જ્હોન અબ્રાહમ જેકી શ્રોફ નીલ નીતિન મુકેશ વગેરે ગુજરાતી ફેમિલીમાંથી આવે છે,જે લોકોને ખ્યાલ નહોતો કે હિમેશ રેશમીયા ગુજરાતી છે તેમને જણાવવાનું કે જ્હોન અબ્રાહમ જેકી શ્રોફ નીલ નીતિન મુકેશ વગેરે ગુજરાતી ફેમિલીમાંથી આવે છે,146,142,142,"['જે', 'લોકોને', 'ખ્યાલ', 'નહોતો', 'કે', 'હિમેશ', 'રેશમીયા', 'ગુજરાતી', 'છે', 'તેમને', 'જણાવવાનું', 'કે', 'જ્હોન', 'અબ્રાહમ', 'જેકી', 'શ્રોફ', 'નીલ', 'નીતિન', 'મુકેશ', 'વગેરે', 'ગુજરાતી', 'ફેમિલીમાંથી', 'આવે', 'છે']"
