,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
3550,EP,My fevret  song,My fevret  song,My fevret  song,15,15,15,"['my', 'fevret', 'song']"
3552,EP,so cool song,so cool song,so cool song,12,12,12,"['so', 'cool', 'song']"
3553,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
3558,EP,"Asifa Shaikh  
 😗😗My fev songs 💝💝💝","Asifa Shaikh  
 😗😗My fev songs 💝💝💝","Asifa Shaikh  
 My fev songs ",34,29,29,"['asifa', 'shaikh', 'my', 'fev', 'songs', '']"
3561,EP,Hii,Hii,Hii,3,3,3,['hii']
3563,EP,Very nice,Very nice,Very nice,9,9,9,"['very', 'nice']"
3564,EP,"WHAT A BEAUTIFUL SONG 
 ❤️❤️❤️❤️","WHAT A BEAUTIFUL SONG 
 ❤️❤️❤️❤️","WHAT A BEAUTIFUL SONG 
 ",32,24,24,"['what', 'a', 'beautiful', 'song', '']"
3565,EP,Nice,Nice,Nice,4,4,4,['nice']
3569,EP,Nice,Nice,Nice,4,4,4,['nice']
3570,EP,Superhit,Superhit,Superhit,8,8,8,['superhit']
3571,EP,Love this song,Love this song,Love this song,14,14,14,"['love', 'this', 'song']"
3574,EP,"From Surat, Gujarat",From Surat Gujarat,From Surat Gujarat,19,18,18,"['from', 'surat', 'gujarat']"
3575,EP,Amazing voice kinjal ji mast song h..I'm Rajsathani,Amazing voice kinjal ji mast song hIm Rajsathani,Amazing voice kinjal ji mast song hIm Rajsathani,51,48,48,"['amazing', 'voice', 'kinjal', 'ji', 'mast', 'song', 'him', 'rajsathani']"
3578,EP,My favariot kinjal dev,My favariot kinjal dev,My favariot kinjal dev,22,22,22,"['my', 'favariot', 'kinjal', 'dev']"
3579,EP,Very nice song,Very nice song,Very nice song,14,14,14,"['very', 'nice', 'song']"
3581,EP,Very nice 😘😘😘,Very nice 😘😘😘,Very nice ,13,10,10,"['very', 'nice', '']"
3582,EP,Best song 2019me or 20 me is gane ki koi takar nahi le sakta,Best song 2019me or 20 me is gane ki koi takar nahi le sakta,Best song 2019me or 20 me is gane ki koi takar nahi le sakta,60,60,60,"['best', 'song', '2019me', 'or', '20', 'me', 'is', 'gane', 'ki', 'koi', 'takar', 'nahi', 'le', 'sakta']"
3583,EP,Very nice song super,Very nice song super,Very nice song super,20,20,20,"['very', 'nice', 'song', 'super']"
3584,EP,1 number song,1 number song,1 number song,13,13,13,"['1', 'number', 'song']"
3585,EP,2019 ??? 💋,2019  💋,2019  ,10,6,6,"['2019', '']"
3586,EP,Nice,Nice,Nice,4,4,4,['nice']
3587,EP,I love this song,I love this song,I love this song,16,16,16,"['i', 'love', 'this', 'song']"
3589,EP,Goodnight kinjaldave myfrindesh,Goodnight kinjaldave myfrindesh,Goodnight kinjaldave myfrindesh,31,31,31,"['goodnight', 'kinjaldave', 'myfrindesh']"
3590,EP,Nice aong,Nice aong,Nice aong,9,9,9,"['nice', 'aong']"
3592,EP,nice song,nice song,nice song,9,9,9,"['nice', 'song']"
3593,EP,Love you Gujarat,Love you Gujarat,Love you Gujarat,16,16,16,"['love', 'you', 'gujarat']"
3594,EP,hii,hii,hii,3,3,3,['hii']
3596,EP,Nice song kinjal Dave love you,Nice song kinjal Dave love you,Nice song kinjal Dave love you,30,30,30,"['nice', 'song', 'kinjal', 'dave', 'love', 'you']"
3603,EP,Very.nice,Verynice,Verynice,9,8,8,['verynice']
3606,EP,"Nice,.  I love this song",Nice  I love this song,Nice  I love this song,24,22,22,"['nice', 'i', 'love', 'this', 'song']"
3607,EP,Beautiful song dance Beauty full,Beautiful song dance Beauty full,Beautiful song dance Beauty full,32,32,32,"['beautiful', 'song', 'dance', 'beauty', 'full']"
3608,EP,Hii,Hii,Hii,3,3,3,['hii']
3609,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
3610,EP,Supar song,Supar song,Supar song,10,10,10,"['supar', 'song']"
3612,EP,nice song,nice song,nice song,9,9,9,"['nice', 'song']"
3613,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
3614,EP,I am from kutch  kutch no chitto,I am from kutch  kutch no chitto,I am from kutch  kutch no chitto,32,32,32,"['i', 'am', 'from', 'kutch', 'kutch', 'no', 'chitto']"
3616,EP,Best songs,Best songs,Best songs,10,10,10,"['best', 'songs']"
3617,EP,Super kinjal dave,Super kinjal dave,Super kinjal dave,17,17,17,"['super', 'kinjal', 'dave']"
3620,EP,l am from jharkhand,l am from jharkhand,l am from jharkhand,19,19,19,"['l', 'am', 'from', 'jharkhand']"
3621,EP,My momres this song of my love,My momres this song of my love,My momres this song of my love,30,30,30,"['my', 'momres', 'this', 'song', 'of', 'my', 'love']"
3622,EP,Really Nice song,Really Nice song,Really Nice song,16,16,16,"['really', 'nice', 'song']"
3623,EP,Super voice and naice song,Super voice and naice song,Super voice and naice song,26,26,26,"['super', 'voice', 'and', 'naice', 'song']"
3627,EP,I not understand but ilove maim am fan uuuu😎😎,I not understand but ilove maim am fan uuuu😎😎,I not understand but ilove maim am fan uuuu,45,43,43,"['i', 'not', 'understand', 'but', 'ilove', 'maim', 'am', 'fan', 'uuuu']"
3628,EP,Nice,Nice,Nice,4,4,4,['nice']
3629,EP,My favorite.  Song,My favorite  Song,My favorite  Song,18,17,17,"['my', 'favorite', 'song']"
3630,EP,Nice song kinjal deva,Nice song kinjal deva,Nice song kinjal deva,21,21,21,"['nice', 'song', 'kinjal', 'deva']"
3632,EP,Nice to song,Nice to song,Nice to song,12,12,12,"['nice', 'to', 'song']"
3641,EP,Hiii good,Hiii good,Hiii good,9,9,9,"['hiii', 'good']"
3645,EP,Good Song,Good Song,Good Song,9,9,9,"['good', 'song']"
3647,EP,I like song,I like song,I like song,11,11,11,"['i', 'like', 'song']"
3650,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
3651,EP,Nice .song.bro,Nice songbro,Nice songbro,14,12,12,"['nice', 'songbro']"
3652,EP,Very 😂 ni😊,Very 😂 ni😊,Very  ni,10,8,8,"['very', 'ni']"
3653,EP,😂 Thanks,😂 Thanks, Thanks,8,7,7,"['', 'thanks']"
3655,EP,Hii,Hii,Hii,3,3,3,['hii']
3657,EP,no,no,no,2,2,2,['no']
3659,EP, thank for making this song thank you & all your participants  , thank for making this song thank you  all your participants  , thank for making this song thank you  all your participants  ,63,62,62,"['', 'thank', 'for', 'making', 'this', 'song', 'thank', 'you', 'all', 'your', 'participants', '']"
3661,EP,Old song,Old song,Old song,8,8,8,"['old', 'song']"
3663,EP,So sweet song,So sweet song,So sweet song,13,13,13,"['so', 'sweet', 'song']"
3664,EP,Amazing song,Amazing song,Amazing song,12,12,12,"['amazing', 'song']"
3667,EP,I love this song 😘😘😘😘😘😍😍😍😍,I love this song 😘😘😘😘😘😍😍😍😍,I love this song ,26,17,17,"['i', 'love', 'this', 'song', '']"
3669,EP,Nice songs,Nice songs,Nice songs,10,10,10,"['nice', 'songs']"
3673,EP,Uattrayan special,Uattrayan special,Uattrayan special,17,17,17,"['uattrayan', 'special']"
3674,EP,Good Song,Good Song,Good Song,9,9,9,"['good', 'song']"
3675,EP,My Best song...👌,My Best song👌,My Best song,16,12,12,"['my', 'best', 'song']"
3676,EP,"Vibe,aetam,Sundar,golgapa,ok",VibeaetamSundargolgapaok,VibeaetamSundargolgapaok,28,24,24,['vibeaetamsundargolgapaok']
3677,EP,"Superbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb............. 
 .","Superbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb 
 ","Superbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb 
 ",52,38,38,"['superbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb', '']"
3678,EP,Bests,Bests,Bests,5,5,5,['bests']
3679,EP,Nice.song,Nicesong,Nicesong,9,8,8,['nicesong']
3680,EP,I like this song,I like this song,I like this song,16,16,16,"['i', 'like', 'this', 'song']"
3681,EP,Nice video,Nice video,Nice video,10,10,10,"['nice', 'video']"
3682,EP,I love you song,I love you song,I love you song,15,15,15,"['i', 'love', 'you', 'song']"
3683,EP,Brilliant song,Brilliant song,Brilliant song,14,14,14,"['brilliant', 'song']"
3684,EP,My  favourite song 😋😋😋😉❤,My  favourite song 😋😋😋😉❤,My  favourite song ,24,19,19,"['my', 'favourite', 'song', '']"
3685,EP,Beautiful song,Beautiful song,Beautiful song,14,14,14,"['beautiful', 'song']"
3686,EP,Super bonvita,Super bonvita,Super bonvita,13,13,13,"['super', 'bonvita']"
3687,EP,"My hi I'm p me 
 
 
 
 
 
 My","My hi Im p me 
 
 
 
 
 
 My","My hi Im p me 
 
 
 
 
 
 My",29,28,28,"['my', 'hi', 'im', 'p', 'me', 'my']"
3695,EP,Zala saroj I love you,Zala saroj I love you,Zala saroj I love you,21,21,21,"['zala', 'saroj', 'i', 'love', 'you']"
3697,EP,I   love     thes    songs,I   love     thes    songs,I   love     thes    songs,26,26,26,"['i', 'love', 'thes', 'songs']"
3698,EP,Nice bro,Nice bro,Nice bro,8,8,8,"['nice', 'bro']"
3701,EP,Nice supper perfect  song...... I like this song,Nice supper perfect  song I like this song,Nice supper perfect  song I like this song,48,42,42,"['nice', 'supper', 'perfect', 'song', 'i', 'like', 'this', 'song']"
3702,EP,Nice,Nice,Nice,4,4,4,['nice']
3705,EP,Nice song,Nice song,Nice song,9,9,9,"['nice', 'song']"
3709,EP,nice song some people are made song in vidai i like so much,nice song some people are made song in vidai i like so much,nice song some people are made song in vidai i like so much,59,59,59,"['nice', 'song', 'some', 'people', 'are', 'made', 'song', 'in', 'vidai', 'i', 'like', 'so', 'much']"
3713,EP,God bless my mom dad nd brother,God bless my mom dad nd brother,God bless my mom dad nd brother,31,31,31,"['god', 'bless', 'my', 'mom', 'dad', 'nd', 'brother']"
3714,EP,Beautiful  song... Love u papa...,Beautiful  song Love u papa,Beautiful  song Love u papa,33,27,27,"['beautiful', 'song', 'love', 'u', 'papa']"
3715,EP,Nice hearttouching song,Nice hearttouching song,Nice hearttouching song,23,23,23,"['nice', 'hearttouching', 'song']"
3717,EP,Can you please sing this song for mother also please..,Can you please sing this song for mother also please,Can you please sing this song for mother also please,54,52,52,"['can', 'you', 'please', 'sing', 'this', 'song', 'for', 'mother', 'also', 'please']"
3718,EP,Tooooo beautiful nostalgic video... Truly get attached this video let bringed me to that future moments.. Realy so beautiful,Tooooo beautiful nostalgic video Truly get attached this video let bringed me to that future moments Realy so beautiful,Tooooo beautiful nostalgic video Truly get attached this video let bringed me to that future moments Realy so beautiful,124,119,119,"['tooooo', 'beautiful', 'nostalgic', 'video', 'truly', 'get', 'attached', 'this', 'video', 'let', 'bringed', 'me', 'to', 'that', 'future', 'moments', 'realy', 'so', 'beautiful']"
3719,EP,One of the best songs😍😍,One of the best songs😍😍,One of the best songs,23,21,21,"['one', 'of', 'the', 'best', 'songs']"
3720,EP,I really hart teaching song miss you pappa,I really hart teaching song miss you pappa,I really hart teaching song miss you pappa,42,42,42,"['i', 'really', 'hart', 'teaching', 'song', 'miss', 'you', 'pappa']"
3721,EP,Lyrics pls osm,Lyrics pls osm,Lyrics pls osm,14,14,14,"['lyrics', 'pls', 'osm']"
3723,EP,I loved this song,I loved this song,I loved this song,17,17,17,"['i', 'loved', 'this', 'song']"
3724,EP,I love this lyrics very heart touching 😭😭,I love this lyrics very heart touching 😭😭,I love this lyrics very heart touching ,41,39,39,"['i', 'love', 'this', 'lyrics', 'very', 'heart', 'touching', '']"
3725,EP,Proud to be Gujarati 🧡,Proud to be Gujarati 🧡,Proud to be Gujarati ,22,21,21,"['proud', 'to', 'be', 'gujarati', '']"
3727,EP,Well I don't know this language but it's really heart touching😍😍 emotional song🎶,Well I dont know this language but its really heart touching😍😍 emotional song🎶,Well I dont know this language but its really heart touching emotional song,80,75,75,"['well', 'i', 'dont', 'know', 'this', 'language', 'but', 'its', 'really', 'heart', 'touching', 'emotional', 'song']"
3730,EP,Amazing👌👍I dnt knw gujrati language,Amazing👌👍I dnt knw gujrati language,AmazingI dnt knw gujrati language,35,33,33,"['amazingi', 'dnt', 'knw', 'gujrati', 'language']"
3731,EP, but each n every emotion was touching my heart.., but each n every emotion was touching my heart, but each n every emotion was touching my heart,49,47,47,"['', 'but', 'each', 'n', 'every', 'emotion', 'was', 'touching', 'my', 'heart']"
3732,EP,where i was feeling the same mix emotions…,where i was feeling the same mix emotions…,where i was feeling the same mix emotions,42,41,41,"['where', 'i', 'was', 'feeling', 'the', 'same', 'mix', 'emotions']"
3733,EP,". Really, literally no words can explain that pain of loosing ur family ... ", Really literally no words can explain that pain of loosing ur family  , Really literally no words can explain that pain of loosing ur family  ,76,71,71,"['', 'really', 'literally', 'no', 'words', 'can', 'explain', 'that', 'pain', 'of', 'loosing', 'ur', 'family', '']"
3734,EP,"Only girl,her mumma papa n brother can feel this pain...",Only girlher mumma papa n brother can feel this pain,Only girlher mumma papa n brother can feel this pain,56,52,52,"['only', 'girlher', 'mumma', 'papa', 'n', 'brother', 'can', 'feel', 'this', 'pain']"
3736,EP,This song very nice no 1,This song very nice no 1,This song very nice no 1,24,24,24,"['this', 'song', 'very', 'nice', 'no', '1']"
3737,EP,i recently got married n this video took me in those moments ,i recently got married n this video took me in those moments ,i recently got married n this video took me in those moments ,61,61,61,"['i', 'recently', 'got', 'married', 'n', 'this', 'video', 'took', 'me', 'in', 'those', 'moments', '']"
3738,EP,Really  Heart touching 😢,Really  Heart touching 😢,Really  Heart touching ,24,23,23,"['really', 'heart', 'touching', '']"
3739,EP,It's heart touching video....,Its heart touching video,Its heart touching video,29,24,24,"['its', 'heart', 'touching', 'video']"
3741,EP,my sister was merried 5 years ago but still it made me cried,my sister was merried 5 years ago but still it made me cried,my sister was merried 5 years ago but still it made me cried,60,60,60,"['my', 'sister', 'was', 'merried', '5', 'years', 'ago', 'but', 'still', 'it', 'made', 'me', 'cried']"
3742,EP," Hats off to priya saraiya and hrishikesh, and thanks to parth bharat thakkar and bhoomi trivedi for this beautiful composition....", Hats off to priya saraiya and hrishikesh and thanks to parth bharat thakkar and bhoomi trivedi for this beautiful composition, Hats off to priya saraiya and hrishikesh and thanks to parth bharat thakkar and bhoomi trivedi for this beautiful composition,131,126,126,"['', 'hats', 'off', 'to', 'priya', 'saraiya', 'and', 'hrishikesh', 'and', 'thanks', 'to', 'parth', 'bharat', 'thakkar', 'and', 'bhoomi', 'trivedi', 'for', 'this', 'beautiful', 'composition']"
3743,EP, and literally i cried for about half an hour continuously what an lyrics man , and literally i cried for about half an hour continuously what an lyrics man , and literally i cried for about half an hour continuously what an lyrics man ,78,78,78,"['', 'and', 'literally', 'i', 'cried', 'for', 'about', 'half', 'an', 'hour', 'continuously', 'what', 'an', 'lyrics', 'man', '']"
3744,EP, while listening song, while listening song, while listening song,21,21,21,"['', 'while', 'listening', 'song']"
3745,EP,"Really i cried after hearing this song, ",Really i cried after hearing this song ,Really i cried after hearing this song ,40,39,39,"['really', 'i', 'cried', 'after', 'hearing', 'this', 'song', '']"
3746,EP,Very heart touching song. 😔👌,Very heart touching song 😔👌,Very heart touching song ,28,25,25,"['very', 'heart', 'touching', 'song', '']"
3748,EP,at every step…,at every step…,at every step,14,13,13,"['at', 'every', 'step']"
3751,EP,Very hart teaching,Very hart teaching,Very hart teaching,18,18,18,"['very', 'hart', 'teaching']"
3752,EP,Best song ever....❤,Best song ever❤,Best song ever,19,14,14,"['best', 'song', 'ever']"
3755,EP,Every time m cring.. ,Every time m cring ,Every time m cring ,21,19,19,"['every', 'time', 'm', 'cring', '']"
3757,EP,Super Video,Super Video,Super Video,11,11,11,"['super', 'video']"
3760,EP,Super songs 6 Bhai 😍👌 ,Super songs 6 Bhai 😍👌 ,Super songs 6 Bhai  ,22,20,20,"['super', 'songs', '6', 'bhai', '']"
